ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM
499,131682,1997-07-17,Pets,PT1300,1,1691.0
500,147630,1997-10-09,Pets,PT1400,1,1692.0
501,147630,1997-10-09,Pets,PT2200,1,1693.0
502,147630,1997-10-09,Pets,PT4600,1,1694.0
503,148925,1997-10-16,Toys,TY4400,1,1695.0
504,154534,1997-11-15,Software,SW7573,1,1696.0
505,191276,1998-05-23,Gardening,GD4000,2,1697.0
506,197119,1998-06-17,Toys,TY4100,3,1698.0
507,197119,1998-06-17,Toys,TY4400,2,1699.0
508,202260,1998-07-09,Toys,TY3100,1,17.0
509,229359,1998-11-01,Pets,PT1400,1,170.0
510,229359,1998-11-01,Pets,PT2100,2,1700.0
511,229359,1998-11-01,Pets,PT2400,1,1701.0
512,229359,1998-11-01,Pets,PT3500,3,1702.0
513,235418,1998-11-27,Pets,PT1000,1,1703.0
514,122960,2000-09-08,Toys,TY1300,2,1704.0
515,122960,2000-09-08,Toys,TY2100,1,1705.0
516,122960,2000-09-08,Toys,TY2700,1,1706.0
517,122960,2000-09-08,Toys,TY4100,1,1707.0
518,124470,2000-09-16,Pets,PT4500,1,1708.0
519,128060,2000-10-05,Sports,SP3300,1,1709.0
520,131682,2000-10-24,Pets,PT1300,1,171.0
521,147630,2001-01-16,Pets,PT1400,1,1710.0
522,147630,2001-01-16,Pets,PT2200,1,1711.0
523,147630,2001-01-16,Pets,PT4600,1,1712.0
524,148925,2001-01-23,Toys,TY4400,1,1713.0
525,154534,2001-02-22,Software,SW7573,1,1714.0
526,118074,1997-05-06,Pets,PT4600,1,1715.0
527,121807,1997-05-26,Pets,PT1300,1,1716.0
528,155108,1997-11-18,Gardening,GD1300,1,1717.0
529,186045,1998-04-30,Sports,SP1100,1,1718.0
530,191733,1998-05-25,Pets,PT3500,1,1719.0
531,238049,1998-12-08,Pets,PT1300,1,172.0
532,118074,2000-08-13,Pets,PT4600,1,1720.0
533,121807,2000-09-02,Pets,PT1300,1,1721.0
534,155108,2001-02-25,Gardening,GD1300,1,1722.0
535,105529,1997-02-21,Gardening,GD2100,1,1723.0
536,114435,1997-04-16,Sports,SP1500,1,1724.0
537,116766,1997-04-29,Sports,SP2200,1,1725.0
538,117899,1997-05-05,Sports,SP2200,3,1726.0
539,117899,1997-05-05,Sports,SP2400,1,1727.0
540,117899,1997-05-05,Sports,SP3400,1,1728.0
541,117899,1997-05-05,Sports,SP3400,1,1729.0
542,132818,1997-07-23,Sports,SP1500,1,173.0
543,132818,1997-07-23,Sports,SP2000,1,1730.0
544,132818,1997-07-23,Sports,SP2400,3,1731.0
545,132818,1997-07-23,Sports,SP3100,2,1732.0
546,141045,1997-09-04,Software,SW2927,1,1733.0
547,165499,1998-01-15,Gardening,GD3300,1,1734.0
548,166670,1998-01-22,Sports,SP2500,1,1735.0
549,175752,1998-03-13,Software,SW4155,1,1736.0
550,188068,1998-05-09,Toys,TY4800,2,1737.0
551,199909,1998-06-29,Toys,TY2400,1,1738.0
552,199909,1998-06-29,Toys,TY3100,2,1739.0
553,199909,1998-06-29,Toys,TY5100,1,174.0
554,212593,1998-08-22,Sports,SP1000,2,1740.0
555,236613,1998-12-02,Pets,PT4500,1,1741.0
556,105529,2000-05-31,Gardening,GD2100,1,1742.0
557,114435,2000-07-24,Sports,SP1500,1,1743.0
558,116766,2000-08-06,Sports,SP2200,1,1744.0
559,117899,2000-08-12,Sports,SP2200,3,1745.0
560,117899,2000-08-12,Sports,SP2400,1,1746.0
561,117899,2000-08-12,Sports,SP3400,1,1747.0
562,117899,2000-08-12,Sports,SP3400,1,1748.0
563,132818,2000-10-30,Sports,SP1500,1,1749.0
564,132818,2000-10-30,Sports,SP2000,1,175.0
565,132818,2000-10-30,Sports,SP2400,3,1750.0
566,132818,2000-10-30,Sports,SP3100,2,1751.0
567,141045,2000-12-12,Software,SW2927,1,1752.0
568,165499,2001-04-24,Gardening,GD3300,1,1753.0
569,166670,2001-05-01,Sports,SP2500,1,1754.0
570,104736,1997-02-16,Sports,SP2300,4,1755.0
571,107409,1997-03-05,Software,SW3895,1,1756.0
572,107409,1997-03-05,Software,SW4155,1,1757.0
573,107409,1997-03-05,Software,SW4773,1,1758.0
574,107409,1997-03-05,Software,SW5901,1,1759.0
575,125050,1997-06-12,Sports,SP2500,1,176.0
576,131882,1997-07-18,Sports,SP1300,4,1760.0
577,151404,1997-10-29,Collectibles,CC3400,1,1761.0
578,154924,1997-11-17,Toys,TY1950,1,1762.0
579,156066,1997-11-23,Toys,TY1600,4,1763.0
580,166982,1998-01-24,Gardening,GD1300,1,1764.0
581,170433,1998-02-13,Gardening,GD4100,1,1765.0
582,204070,1998-07-17,Sports,SP2600,1,1766.0
583,208521,1998-08-05,Pets,PT2100,1,1767.0
584,223986,1998-10-09,Collectibles,CC2300,1,1768.0
585,225836,1998-10-17,Sports,SP2200,1,1769.0
586,104736,2000-05-26,Sports,SP2300,4,177.0
587,107409,2000-06-12,Software,SW3895,1,1770.0
588,107409,2000-06-12,Software,SW4155,1,1771.0
589,107409,2000-06-12,Software,SW4773,1,1772.0
590,107409,2000-06-12,Software,SW5901,1,1773.0
591,125050,2000-09-19,Sports,SP2500,1,1774.0
592,131882,2000-10-25,Sports,SP1300,4,1775.0
593,151404,2001-02-05,Collectibles,CC3400,1,1776.0
594,154924,2001-02-24,Toys,TY1950,1,1777.0
595,156066,2001-03-02,Toys,TY1600,4,1778.0
596,166982,2001-05-03,Gardening,GD1300,1,1779.0
597,170433,2001-05-23,Gardening,GD4100,1,178.0
598,114270,1997-04-15,Software,SW6269,1,1780.0
599,138893,1997-08-24,Toys,TY4400,1,1781.0
600,158926,1997-12-08,Pets,PT2100,1,1782.0
601,168314,1998-02-01,Gardening,GD2400,1,1783.0
602,243350,1998-04-02,Pets,PT3200,3,1784.0
603,243350,1998-04-02,Pets,PT3200,4,1785.0
604,196885,1998-06-16,Sports,SP1000,1,1786.0
605,206420,1998-07-27,Collectibles,CC4700,1,1787.0
606,208991,1998-08-07,Software,SW9521,1,1788.0
607,229613,1998-11-02,Pets,PT2300,4,1789.0
608,114270,2000-07-23,Software,SW6269,1,179.0
609,138893,2000-12-01,Toys,TY4400,1,1790.0
610,158926,2001-03-17,Pets,PT2100,1,1791.0
611,168314,2001-05-11,Gardening,GD2400,1,1792.0
612,98769,1997-01-02,Gardening,GD1010,1,1793.0
613,98769,1997-01-02,Gardening,GD1200,1,1794.0
614,98769,1997-01-02,Gardening,GD3000,1,1795.0
615,98769,1997-01-02,Gardening,GD3400,1,1796.0
616,99531,1997-01-08,Gardening,GD2000,3,1797.0
617,99531,1997-01-08,Gardening,GD3300,1,1798.0
618,99531,1997-01-08,Gardening,GD4100,1,1799.0
619,105981,1997-02-24,Toys,TY1500,1,18.0
620,105981,1997-02-24,Toys,TY2200,1,180.0
621,105981,1997-02-24,Toys,TY3600,1,1800.0
622,105981,1997-02-24,Toys,TY4700,2,1801.0
623,112152,1997-04-03,Sports,SP1000,3,1802.0
624,125258,1997-06-13,Pets,PT3400,3,1803.0
625,133973,1997-07-29,Toys,TY1600,1,1804.0
626,135904,1997-08-08,Software,SW1612,1,1805.0
627,140077,1997-08-30,Sports,SP2600,1,1806.0
628,147828,1997-10-10,Gardening,GD1200,2,1807.0
629,153756,1997-11-11,Toys,TY1600,3,1808.0
630,153756,1997-11-11,Toys,TY1650,1,1809.0
631,153756,1997-11-11,Toys,TY1950,3,181.0
632,153756,1997-11-11,Toys,TY2300,1,1810.0
633,165674,1998-01-16,Gardening,GD4200,1,1811.0
634,166984,1998-01-24,Gardening,GD3100,1,1812.0
635,186702,1998-05-03,Software,SW2842,1,1813.0
636,193843,1998-06-03,Software,SW6269,1,1814.0
637,200649,1998-07-02,Sports,SP1200,1,1815.0
638,200649,1998-07-02,Sports,SP2400,1,1816.0
639,200649,1998-07-02,Sports,SP3100,1,1817.0
640,221592,1998-09-29,Toys,TY3500,1,1818.0
641,226801,1998-10-21,Pets,PT3300,1,1819.0
642,98769,2000-04-11,Gardening,GD1010,1,182.0
643,98769,2000-04-11,Gardening,GD1200,1,1820.0
644,98769,2000-04-11,Gardening,GD3000,1,1821.0
645,98769,2000-04-11,Gardening,GD3400,1,1822.0
646,99531,2000-04-17,Gardening,GD2000,3,1823.0
647,99531,2000-04-17,Gardening,GD3300,1,1824.0
648,99531,2000-04-17,Gardening,GD4100,1,1825.0
649,105981,2000-06-03,Toys,TY1500,1,1826.0
650,105981,2000-06-03,Toys,TY2200,1,1827.0
651,105981,2000-06-03,Toys,TY3600,1,1828.0
652,105981,2000-06-03,Toys,TY4700,2,1829.0
653,112152,2000-07-11,Sports,SP1000,3,183.0
654,125258,2000-09-20,Pets,PT3400,3,1830.0
655,133973,2000-11-05,Toys,TY1600,1,1831.0
656,135904,2000-11-15,Software,SW1612,1,1832.0
657,140077,2000-12-07,Sports,SP2600,1,1833.0
658,147828,2001-01-17,Gardening,GD1200,2,1834.0
659,153756,2001-02-18,Toys,TY1600,3,1835.0
660,153756,2001-02-18,Toys,TY1650,1,1836.0
661,153756,2001-02-18,Toys,TY1950,3,1837.0
662,153756,2001-02-18,Toys,TY2300,1,1838.0
663,165674,2001-04-25,Gardening,GD4200,1,1839.0
664,166984,2001-05-03,Gardening,GD3100,1,184.0
665,136692,1997-08-12,Sports,SP1100,1,1840.0
666,162712,1997-12-28,Toys,TY3500,1,1841.0
667,198311,1998-06-22,Toys,TY1500,2,1842.0
668,198311,1998-06-22,Toys,TY1850,4,1843.0
669,198311,1998-06-22,Toys,TY5300,1,1844.0
670,203664,1998-07-15,Gardening,GD1200,1,1845.0
671,224704,1998-10-12,Sports,SP1000,1,1846.0
672,136692,2000-11-19,Sports,SP1100,1,1847.0
673,162712,2001-04-06,Toys,TY3500,1,1848.0
674,103607,1997-02-08,Pets,PT2000,4,1849.0
675,109144,1997-03-16,Toys,TY4300,1,185.0
676,128648,1997-07-01,Gardening,GD1100,1,1850.0
677,128648,1997-07-01,Gardening,GD1600,1,1851.0
678,128648,1997-07-01,Gardening,GD2100,1,1852.0
679,128648,1997-07-01,Gardening,GD3200,3,1853.0
680,132446,1997-07-21,Pets,PT1400,1,1854.0
681,132446,1997-07-21,Pets,PT2000,1,1855.0
682,132446,1997-07-21,Pets,PT2100,1,1856.0
683,161216,1997-12-20,Software,SW2782,4,1857.0
684,182278,1998-04-13,Toys,TY2700,1,1858.0
685,182278,1998-04-13,Toys,TY4700,4,1859.0
686,182278,1998-04-13,Toys,TY4800,2,186.0
687,182278,1998-04-13,Toys,TY5400,4,1860.0
688,196404,1998-06-14,Gardening,GD1001,1,1861.0
689,214454,1998-08-30,Pets,PT3400,1,1862.0
690,216352,1998-09-07,Pets,PT1100,1,1863.0
691,216352,1998-09-07,Pets,PT1300,1,1864.0
692,216352,1998-09-07,Pets,PT1400,2,1865.0
693,216352,1998-09-07,Pets,PT3100,1,1866.0
694,232177,1998-11-13,Sports,SP3400,1,1867.0
695,240100,1998-12-17,Pets,PT2300,3,1868.0
696,242162,1998-12-26,Toys,TY3500,1,1869.0
697,103607,2000-05-18,Pets,PT2000,4,187.0
698,109144,2000-06-23,Toys,TY4300,1,1870.0
699,128648,2000-10-08,Gardening,GD1100,1,1871.0
700,128648,2000-10-08,Gardening,GD1600,1,1872.0
701,128648,2000-10-08,Gardening,GD2100,1,1873.0
702,128648,2000-10-08,Gardening,GD3200,3,1874.0
703,132446,2000-10-28,Pets,PT1400,1,1875.0
704,132446,2000-10-28,Pets,PT2000,1,1876.0
705,132446,2000-10-28,Pets,PT2100,1,1877.0
706,161216,2001-03-29,Software,SW2782,4,1878.0
707,103884,1997-02-10,Software,SW4550,2,1879.0
708,103884,1997-02-10,Software,SW5493,1,188.0
709,103884,1997-02-10,Software,SW7573,2,1880.0
710,108333,1997-03-11,Sports,SP3000,1,1881.0
711,122789,1997-05-31,Pets,PT1200,3,1882.0
712,136094,1997-08-09,Pets,PT1400,1,1883.0
713,159499,1997-12-11,Pets,PT1400,2,1884.0
714,162903,1997-12-29,Toys,TY3500,4,1885.0
715,165341,1998-01-14,Sports,SP2300,1,1886.0
716,166341,1998-01-20,Sports,SP2600,1,1887.0
717,184312,1998-04-22,Pets,PT1400,4,1888.0
718,205970,1998-07-25,Toys,TY5300,1,1889.0
719,211924,1998-08-19,Gardening,GD1000,3,189.0
720,219960,1998-09-22,Pets,PT1300,3,1890.0
721,219960,1998-09-22,Pets,PT2000,1,1891.0
722,219960,1998-09-22,Pets,PT2400,1,1892.0
723,228922,1998-10-30,Sports,SP2300,1,1893.0
724,103884,2000-05-20,Software,SW4550,2,1894.0
725,103884,2000-05-20,Software,SW5493,1,1895.0
726,103884,2000-05-20,Software,SW7573,2,1896.0
727,108333,2000-06-18,Sports,SP3000,1,1897.0
728,122789,2000-09-07,Pets,PT1200,3,1898.0
729,136094,2000-11-16,Pets,PT1400,1,1899.0
730,159499,2001-03-20,Pets,PT1400,2,19.0
731,162903,2001-04-07,Toys,TY3500,4,190.0
732,165341,2001-04-23,Sports,SP2300,1,1900.0
733,166341,2001-04-29,Sports,SP2600,1,1901.0
734,104469,1997-02-14,Gardening,GD2100,1,1902.0
735,121821,1997-05-26,Gardening,GD2400,4,1903.0
736,131889,1997-07-18,Toys,TY4200,2,1904.0
737,133612,1997-07-27,Sports,SP3100,1,1905.0
738,137773,1997-08-18,Toys,TY1650,1,1906.0
739,138515,1997-08-22,Sports,SP2300,2,1907.0
740,138515,1997-08-22,Sports,SP2700,3,1908.0
741,185178,1998-04-26,Software,SW9521,1,1909.0
742,191067,1998-05-22,Pets,PT3300,1,191.0
743,191067,1998-05-22,Pets,PT4100,1,1910.0
744,191067,1998-05-22,Pets,PT4300,1,1911.0
745,225151,1998-10-14,Gardening,GD2200,1,1912.0
746,231492,1998-11-10,Pets,PT4300,1,1913.0
747,234083,1998-11-21,Sports,SP1000,1,1914.0
748,234083,1998-11-21,Sports,SP1400,3,1915.0
749,234083,1998-11-21,Sports,SP2700,1,1916.0
750,104469,2000-05-24,Gardening,GD2100,1,1917.0
751,121821,2000-09-02,Gardening,GD2400,4,1918.0
752,131889,2000-10-25,Toys,TY4200,2,1919.0
753,133612,2000-11-03,Sports,SP3100,1,192.0
754,137773,2000-11-25,Toys,TY1650,1,1920.0
755,138515,2000-11-29,Sports,SP2300,2,1921.0
756,138515,2000-11-29,Sports,SP2700,3,1922.0
757,106332,1997-02-26,Gardening,GD1001,1,1923.0
758,110175,1997-03-22,Sports,SP1400,1,1924.0
759,116055,1997-04-25,Pets,PT1300,1,1925.0
760,119633,1997-05-14,Pets,PT3500,1,1926.0
761,131491,1997-07-16,Pets,PT1200,1,1927.0
762,137062,1997-08-14,Toys,TY1400,1,1928.0
763,137062,1997-08-14,Toys,TY4600,4,1929.0
764,137062,1997-08-14,Toys,TY5100,1,193.0
765,137062,1997-08-14,Toys,TY5100,1,1930.0
766,143160,1997-09-15,Toys,TY1900,3,1931.0
767,147124,1997-10-06,Software,SW2782,1,1932.0
768,147455,1997-10-08,Sports,SP3000,2,1933.0
769,149673,1997-10-20,Sports,SP2500,1,1934.0
770,157786,1997-12-02,Collectibles,CC2300,1,1935.0
771,157786,1997-12-02,Collectibles,CC3100,2,1936.0
772,157786,1997-12-02,Collectibles,CC4300,1,1937.0
773,157786,1997-12-02,Collectibles,CC4600,1,1938.0
774,187607,1998-05-07,Sports,SP1000,1,1939.0
775,209246,1998-08-08,Gardening,GD1400,1,194.0
776,209246,1998-08-08,Gardening,GD1600,4,1940.0
777,209246,1998-08-08,Gardening,GD2300,1,1941.0
778,216623,1998-09-08,Pets,PT4400,1,1942.0
779,106332,2000-06-05,Gardening,GD1001,1,1943.0
780,110175,2000-06-29,Sports,SP1400,1,1944.0
781,116055,2000-08-02,Pets,PT1300,1,1945.0
782,119633,2000-08-21,Pets,PT3500,1,1946.0
783,131491,2000-10-23,Pets,PT1200,1,1947.0
784,137062,2000-11-21,Toys,TY1400,1,1948.0
785,137062,2000-11-21,Toys,TY4600,4,1949.0
786,137062,2000-11-21,Toys,TY5100,1,195.0
787,137062,2000-11-21,Toys,TY5100,1,1950.0
788,143160,2000-12-23,Toys,TY1900,3,1951.0
789,147124,2001-01-13,Software,SW2782,1,1952.0
790,147455,2001-01-15,Sports,SP3000,2,1953.0
791,149673,2001-01-27,Sports,SP2500,1,1954.0
792,157786,2001-03-11,Collectibles,CC2300,1,1955.0
793,157786,2001-03-11,Collectibles,CC3100,2,1956.0
794,157786,2001-03-11,Collectibles,CC4300,1,1957.0
795,157786,2001-03-11,Collectibles,CC4600,1,1958.0
796,98894,1997-01-03,Pets,PT3200,1,1959.0
797,112485,1997-04-05,Toys,TY1800,1,196.0
798,112485,1997-04-05,Toys,TY4100,1,1960.0
799,112485,1997-04-05,Toys,TY4200,3,1961.0
800,132637,1997-07-22,Toys,TY1700,1,1962.0
801,166017,1998-01-18,Gardening,GD1500,1,1963.0
802,166017,1998-01-18,Gardening,GD2300,4,1964.0
803,207600,1998-08-01,Pets,PT4400,1,1965.0
804,221110,1998-09-27,Toys,TY2200,1,1966.0
805,223081,1998-10-05,Sports,SP2500,1,1967.0
806,223081,1998-10-05,Sports,SP2600,1,1968.0
807,223081,1998-10-05,Sports,SP3100,4,1969.0
808,241522,1998-12-23,Sports,SP1500,1,197.0
809,98894,2000-04-12,Pets,PT3200,1,1970.0
810,112485,2000-07-13,Toys,TY1800,1,1971.0
811,112485,2000-07-13,Toys,TY4100,1,1972.0
812,112485,2000-07-13,Toys,TY4200,3,1973.0
813,132637,2000-10-29,Toys,TY1700,1,1974.0
814,166017,2001-04-27,Gardening,GD1500,1,1975.0
815,166017,2001-04-27,Gardening,GD2300,4,1976.0
816,100128,1997-01-13,Toys,TY1700,4,1977.0
817,122228,1997-05-28,Gardening,GD1001,2,1978.0
818,186925,1998-05-04,Gardening,GD1010,1,1979.0
819,186925,1998-05-04,Gardening,GD2100,2,198.0
820,186925,1998-05-04,Gardening,GD4000,1,1980.0
821,189194,1998-05-14,Sports,SP1000,2,1981.0
822,213793,1998-08-27,Sports,SP2500,1,1982.0
823,229149,1998-10-31,Pets,PT2100,1,1983.0
824,232423,1998-11-14,Pets,PT3300,1,1984.0
825,235889,1998-11-29,Software,SW3909,3,1985.0
826,239434,1998-12-14,Pets,PT4400,2,1986.0
827,100128,2000-04-22,Toys,TY1700,4,1987.0
828,122228,2000-09-04,Gardening,GD1001,2,1988.0
829,120160,1997-05-17,Toys,TY1500,4,1989.0
830,120160,1997-05-17,Toys,TY2600,2,199.0
831,120160,1997-05-17,Toys,TY5200,1,1990.0
832,120160,1997-05-17,Toys,TY5300,2,1991.0
833,122419,1997-05-29,Gardening,GD1600,1,1992.0
834,122419,1997-05-29,Gardening,GD2200,3,1993.0
835,122419,1997-05-29,Gardening,GD3200,1,1994.0
836,133435,1997-07-26,Sports,SP3000,1,1995.0
837,138334,1997-08-21,Sports,SP3000,1,1996.0
838,142182,1997-09-10,Pets,PT1400,3,1997.0
839,150837,1997-10-26,Pets,PT1300,3,1998.0
840,155292,1997-11-19,Toys,TY4500,1,1999.0
841,198090,1998-06-21,Gardening,GD3000,1,2.0
842,201143,1998-07-04,Pets,PT2100,3,20.0
843,202070,1998-07-08,Sports,SP1400,1,200.0
844,202070,1998-07-08,Sports,SP2400,1,2000.0
845,202070,1998-07-08,Sports,SP2500,3,2001.0
846,202986,1998-07-12,Pets,PT4200,4,2002.0
847,208538,1998-08-05,Toys,TY1700,1,2003.0
848,208538,1998-08-05,Toys,TY2700,2,2004.0
849,208538,1998-08-05,Toys,TY5300,1,2005.0
850,210006,1998-08-11,Sports,SP1200,1,2006.0
851,226583,1998-10-20,Pets,PT2300,1,2007.0
852,226582,1998-10-20,Software,SW7384,4,2008.0
853,120160,2000-08-24,Toys,TY1500,4,2009.0
854,120160,2000-08-24,Toys,TY2600,2,201.0
855,120160,2000-08-24,Toys,TY5200,1,2010.0
856,120160,2000-08-24,Toys,TY5300,2,2011.0
857,122419,2000-09-05,Gardening,GD1600,1,2012.0
858,122419,2000-09-05,Gardening,GD2200,3,2013.0
859,122419,2000-09-05,Gardening,GD3200,1,2014.0
860,133435,2000-11-02,Sports,SP3000,1,2015.0
861,138334,2000-11-28,Sports,SP3000,1,2016.0
862,142182,2000-12-18,Pets,PT1400,3,2017.0
863,150837,2001-02-02,Pets,PT1300,3,2018.0
864,155292,2001-02-26,Toys,TY4500,1,2019.0
865,100664,1997-01-17,Toys,TY1950,4,202.0
866,149676,1997-10-20,Sports,SP3300,3,2020.0
867,150423,1997-10-24,Pets,PT2300,1,2021.0
868,166021,1998-01-18,Pets,PT3300,1,2022.0
869,166021,1998-01-18,Pets,PT4200,1,2023.0
870,190135,1998-05-18,Collectibles,CC2300,1,2024.0
871,190135,1998-05-18,Collectibles,CC3300,1,2025.0
872,190135,1998-05-18,Collectibles,CC1100,2,2026.0
873,198765,1998-06-24,Sports,SP1300,1,2027.0
874,218764,1998-09-17,Toys,TY3200,1,2028.0
875,228211,1998-10-27,Sports,SP2600,3,2029.0
876,240118,1998-12-17,Sports,SP1500,2,203.0
877,100664,2000-04-26,Toys,TY1950,4,2030.0
878,149676,2001-01-27,Sports,SP3300,3,2031.0
879,150423,2001-01-31,Pets,PT2300,1,2032.0
880,166021,2001-04-27,Pets,PT3300,1,2033.0
881,166021,2001-04-27,Pets,PT4200,1,2034.0
882,103076,1997-02-04,Pets,PT1200,1,2035.0
883,103076,1997-02-04,Pets,PT2100,2,2036.0
884,103076,1997-02-04,Pets,PT3500,3,2037.0
885,108833,1997-03-14,Gardening,GD2000,1,2038.0
886,130954,1997-07-13,Toys,TY1300,3,2039.0
887,130954,1997-07-13,Toys,TY4200,1,204.0
888,130954,1997-07-13,Toys,TY5300,1,2040.0
889,157794,1997-12-02,Sports,SP3300,1,2041.0
890,187853,1998-05-08,Gardening,GD4100,2,2042.0
891,202511,1998-07-10,Sports,SP3000,1,2043.0
892,226081,1998-10-18,Toys,TY1400,1,2044.0
893,226081,1998-10-18,Toys,TY1850,1,2045.0
894,226081,1998-10-18,Toys,TY2200,1,2046.0
895,226081,1998-10-18,Toys,TY4600,1,2047.0
896,230095,1998-11-04,Software,SW9521,1,2048.0
897,103076,2000-05-14,Pets,PT1200,1,2049.0
898,103076,2000-05-14,Pets,PT2100,2,205.0
899,103076,2000-05-14,Pets,PT3500,3,2050.0
900,108833,2000-06-21,Gardening,GD2000,1,2051.0
901,130954,2000-10-20,Toys,TY1300,3,2052.0
902,130954,2000-10-20,Toys,TY4200,1,2053.0
903,130954,2000-10-20,Toys,TY5300,1,2054.0
904,157794,2001-03-11,Sports,SP3300,1,2055.0
905,109846,1997-03-20,Software,SW7221,1,2056.0
906,129859,1997-07-07,Gardening,GD2000,1,2057.0
907,129858,1997-07-07,Pets,PT1000,1,2058.0
908,129858,1997-07-07,Pets,PT2400,4,2059.0
909,129858,1997-07-07,Pets,PT3500,1,206.0
910,130781,1997-07-12,Pets,PT2000,1,2060.0
911,130781,1997-07-12,Pets,PT2400,1,2061.0
912,130781,1997-07-12,Pets,PT3500,2,2062.0
913,130781,1997-07-12,Pets,PT4300,1,2063.0
914,144716,1997-09-23,Pets,PT3500,1,2064.0
915,150046,1997-10-22,Gardening,GD2300,1,2065.0
916,152127,1997-11-02,Toys,TY2100,3,2066.0
917,155125,1997-11-18,Toys,TY4100,1,2067.0
918,164772,1998-01-10,Sports,SP2200,1,2068.0
919,178834,1998-03-28,Pets,PT1300,2,2069.0
920,201855,1998-07-07,Sports,SP3300,3,207.0
921,207156,1998-07-30,Collectibles,CC1200,3,2070.0
922,207156,1998-07-30,Collectibles,CC2100,2,2071.0
923,207156,1998-07-30,Collectibles,CC2400,1,2072.0
924,207156,1998-07-30,Collectibles,CC4700,1,2073.0
925,210242,1998-08-12,Pets,PT4300,1,2074.0
926,210460,1998-08-13,Sports,SP2500,4,2075.0
927,221359,1998-09-28,Toys,TY3400,1,2076.0
928,109846,2000-06-27,Software,SW7221,1,2077.0
929,129859,2000-10-14,Gardening,GD2000,1,2078.0
930,129858,2000-10-14,Pets,PT1000,1,2079.0
931,129858,2000-10-14,Pets,PT2400,4,208.0
932,129858,2000-10-14,Pets,PT3500,1,2080.0
933,130781,2000-10-19,Pets,PT2000,1,2081.0
934,130781,2000-10-19,Pets,PT2400,1,2082.0
935,130781,2000-10-19,Pets,PT3500,2,2083.0
936,130781,2000-10-19,Pets,PT4300,1,2084.0
937,144716,2000-12-31,Pets,PT3500,1,2085.0
938,150046,2001-01-29,Gardening,GD2300,1,2086.0
939,152127,2001-02-09,Toys,TY2100,3,2087.0
940,155125,2001-02-25,Toys,TY4100,1,2088.0
941,164772,2001-04-19,Sports,SP2200,1,2089.0
942,116980,1997-04-30,Toys,TY2500,1,209.0
943,140272,1997-08-31,Sports,SP2200,1,2090.0
944,141454,1997-09-06,Pets,PT4400,1,2091.0
945,158579,1997-12-06,Software,SW2927,1,2092.0
946,166197,1998-01-19,Sports,SP3300,1,2093.0
947,191079,1998-05-22,Pets,PT2000,1,2094.0
948,194744,1998-06-07,Toys,TY1850,4,2095.0
949,211677,1998-08-18,Toys,TY1300,1,2096.0
950,216638,1998-09-08,Sports,SP2400,1,2097.0
951,230101,1998-11-04,Pets,PT3200,2,2098.0
952,116980,2000-08-07,Toys,TY2500,1,2099.0
953,140272,2000-12-08,Sports,SP2200,1,21.0
954,141454,2000-12-14,Pets,PT4400,1,210.0
955,158579,2001-03-15,Software,SW2927,1,2100.0
956,166197,2001-04-28,Sports,SP3300,1,2101.0
957,130250,1997-07-09,Toys,TY4500,1,2102.0
958,170448,1998-02-13,Sports,SP2400,1,2103.0
959,202288,1998-07-09,Sports,SP2700,1,2104.0
960,210471,1998-08-13,Pets,PT1400,4,2105.0
961,228219,1998-10-27,Pets,PT3200,1,2106.0
962,228218,1998-10-27,Sports,SP2500,1,2107.0
963,238997,1998-12-12,Toys,TY3700,1,2108.0
964,130250,2000-10-16,Toys,TY4500,1,2109.0
965,170448,2001-05-23,Sports,SP2400,1,211.0
966,105061,1997-02-18,Sports,SP2000,1,2110.0
967,110513,1997-03-24,Pets,PT4300,1,2111.0
968,133446,1997-07-26,Software,SW3895,1,2112.0
969,133446,1997-07-26,Software,SW4550,1,2113.0
970,133446,1997-07-26,Software,SW6269,1,2114.0
971,156457,1997-11-25,Sports,SP3300,1,2115.0
972,165512,1998-01-15,Gardening,GD1300,1,2116.0
973,165512,1998-01-15,Gardening,GD2400,3,2117.0
974,165512,1998-01-15,Gardening,GD3100,1,2118.0
975,165512,1998-01-15,Gardening,GD4200,1,2119.0
976,194970,1998-06-08,Sports,SP2200,1,212.0
977,210248,1998-08-12,Sports,SP1300,1,2120.0
978,105061,2000-05-28,Sports,SP2000,1,2121.0
979,110513,2000-07-01,Pets,PT4300,1,2122.0
980,133446,2000-11-02,Software,SW3895,1,2123.0
981,133446,2000-11-02,Software,SW4550,1,2124.0
982,133446,2000-11-02,Software,SW6269,1,2125.0
983,156457,2001-03-04,Sports,SP3300,1,2126.0
984,165512,2001-04-24,Gardening,GD1300,1,2127.0
985,165512,2001-04-24,Gardening,GD2400,3,2128.0
986,165512,2001-04-24,Gardening,GD3100,1,2129.0
987,165512,2001-04-24,Gardening,GD4200,1,213.0
988,120372,1997-05-18,Sports,SP1000,1,2130.0
989,156460,1997-11-25,Pets,PT4300,4,2131.0
990,172117,1998-02-22,Software,SW3895,4,2132.0
991,199006,1998-06-25,Sports,SP1100,1,2133.0
992,199257,1998-06-26,Sports,SP1000,4,2134.0
993,199257,1998-06-26,Sports,SP1100,4,2135.0
994,199257,1998-06-26,Sports,SP3400,1,2136.0
995,224732,1998-10-12,Pets,PT1300,4,2137.0
